id,answer,question,hint,desc
47dc735f-5995-4d42-bb3d-4a991a888318,Corrective control,"Sau khi bị nhiễm phần mềm độc hại, nhóm CNTT khôi phục các hệ thống bị ảnh hưởng từ các bản sao lưu sạch. Việc khôi phục từ bản sao lưu này thể hiện loại biện pháp kiểm soát an ninh nào?",* Kiểm soát điều chỉnh,"- Category: General Concepts; Topics: Security Controls\n\n* Corrective control: Kiểm soát điều chỉnh\n- Khôi phục hệ thống từ bản sao lưu sau khi bị nhiễm phần mềm độc hại là một biện pháp kiểm soát khắc phục. Các biện pháp kiểm soát khắc phục được thiết kế để khôi phục hệ thống về trạng thái hoạt động bình thường sau khi sự cố bảo mật xảy ra. Quá trình sao lưu và khôi phục sẽ khắc phục thiệt hại do phần mềm độc hại gây ra, đưa môi trường trở lại hoạt động bình thường."
697f487e-b4cf-4396-ae3e-9148aa76ab23,CPU registers → RAM → temporary files → hard drive,Câu nào sau đây liệt kê chính xác các kiểu dữ liệu từ biến động NHIỀU NHẤT đến biến động ÍT NHẤT theo thứ tự độ biến động?,* Thanh ghi CPU → RAM → tập tin tạm thời → ổ cứng,"- Category: Security Operations; Topics: Digital Forensics\n\n* CPU registers → RAM → temporary files → hard drive: Thanh ghi CPU → RAM → tập tin tạm thời → ổ cứng\n- Thứ tự độ biến động của dữ liệu được xếp hạng từ dễ biến động nhất (mất trước) đến ít biến động nhất: thanh ghi/bộ nhớ đệm CPU, RAM, tập tin tạm thời/không gian hoán đổi, dữ liệu ổ cứng, dữ liệu ghi nhật ký từ xa và băng sao lưu/lưu trữ. Các nhà điều tra pháp y nên thu thập bằng chứng bắt đầu từ dữ liệu dễ biến động nhất để giảm thiểu mất mát bằng chứng."
3ac09c49-ed7a-456e-a4ce-7a138cd08a87,Credential stuffing,"Sau một vụ rò rỉ dữ liệu lớn tại một công ty mạng xã hội làm lộ hàng triệu tên người dùng và mật khẩu, kẻ tấn công đã sử dụng những thông tin đăng nhập bị đánh cắp đó để cố gắng đăng nhập vào các dịch vụ ngân hàng và email. Đây là loại tấn công nào?",* Tấn công đánh cắp thông tin đăng nhập,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Credential stuffing: Tấn công đánh cắp thông tin đăng nhập\n- Tấn công đánh cắp thông tin đăng nhập (credential stuffing) sử dụng các cặp tên người dùng/mật khẩu bị đánh cắp từ một vụ rò rỉ dữ liệu để cố gắng đăng nhập vào các dịch vụ khác. Nó khai thác thói quen phổ biến là sử dụng lại mật khẩu trên nhiều trang web. Không giống như các cuộc tấn công vét cạn (brute force attacks) đoán mật khẩu, tấn công đánh cắp thông tin đăng nhập sử dụng các thông tin đăng nhập hợp lệ đã được xác thực từ các vụ rò rỉ. Xác thực đa yếu tố (MFA) và mật khẩu duy nhất cho mỗi dịch vụ là những biện pháp phòng vệ hiệu quả nhất."
71c22113-a56b-4b69-9b93-8e9dba6c935e,Cross-Site Request Forgery (CSRF),"Một người dùng đang đăng nhập vào trang web ngân hàng của họ. Họ truy cập vào một trang web độc hại có chứa một biểu mẫu ẩn, tự động gửi yêu cầu chuyển tiền đến trang web ngân hàng bằng phiên đăng nhập hiện tại của người dùng. Đây là loại tấn công nào?",* Tấn công giả mạo yêu cầu liên trang,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Cross-Site Request Forgery (CSRF): Tấn công giả mạo yêu cầu liên trang\n- Đây là một cuộc tấn công giả mạo yêu cầu liên trang (CSRF). CSRF khai thác sự tin tưởng mà ứng dụng web dành cho trình duyệt của người dùng bằng cách đánh lừa trình duyệt gửi các yêu cầu đã được xác thực đến trang web mục tiêu. Vì người dùng đã đăng nhập vào trang web ngân hàng, trình duyệt tự động bao gồm cookie phiên trong yêu cầu giả mạo, khiến nó trông có vẻ hợp lệ đối với máy chủ của ngân hàng."
d5287199-74c7-4100-a6d5-621c3c1adf47,Cross-Site Scripting (XSS),"Một chuyên gia kiểm thử xâm nhập phát hiện ra rằng một ứng dụng web bao gồm dữ liệu do người dùng cung cấp trực tiếp trong mã HTML mà không qua xử lý. Chuyên gia này tạo ra một URL chứa đoạn mã độc hại, khi nhấp vào sẽ được thực thi trong trình duyệt của nạn nhân. Đây là loại tấn công nào?",* Tấn công kịch bản chéo trang,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Cross-Site Scripting (XSS): Tấn công kịch bản chéo trang\n- Đây là một cuộc tấn công kịch bản chéo trang (XSS) phản xạ. XSS xảy ra khi một ứng dụng web bao gồm dữ liệu không đáng tin cậy trong đầu ra của nó mà không được xác thực hoặc mã hóa đúng cách. Kẻ tấn công tạo ra một URL độc hại chứa JavaScript được phản xạ trở lại trình duyệt của người dùng và được thực thi trong ngữ cảnh của trang web dễ bị tổn thương, có khả năng đánh cắp cookie phiên hoặc thực hiện các hành động thay mặt nạn nhân."
62271325-c974-4128-824f-edcd7871bb96,Cryptographic erasure (crypto-shredding),Chính sách lưu giữ dữ liệu của một tổ chức yêu cầu các hồ sơ tài chính phải được giữ trong bảy năm và sau đó phải được tiêu hủy một cách an toàn. Phương pháp nào sau đây là phương pháp TỐT NHẤT để tiêu hủy dữ liệu trên ổ đĩa trạng thái rắn (SSD)?,* Xóa dữ liệu bằng mật mã (xóa mã hóa),"- Category: Program Management; Topics: Data Privacy\n\n* Cryptographic erasure (crypto-shredding): Xóa dữ liệu bằng mật mã (xóa mã hóa)\n- Xóa dữ liệu bằng mật mã (crypto-shredding) là phương pháp hiệu quả nhất để phá hủy dữ liệu trên SSD. Vì SSD sử dụng cơ chế cân bằng hao mòn và có các sector dự phòng ẩn, các phương pháp ghi đè truyền thống không thể đảm bảo xóa sạch tất cả dữ liệu. Bằng cách mã hóa dữ liệu và sau đó phá hủy khóa mã hóa một cách an toàn, tất cả dữ liệu sẽ trở nên không thể đọc được vĩnh viễn. Khử từ không hiệu quả trên SSD vì chúng không sử dụng bộ nhớ từ tính."
5b7f81d4-22cd-41b2-b537-3e42a4d4a649,Data controller,"Theo GDPR, một công ty xác định mục đích và phương tiện xử lý dữ liệu cá nhân được phân loại là:",* Người kiểm soát dữ liệu,"- Category: Program Management; Topics: Data Privacy\n\n* Data controller: Người kiểm soát dữ liệu\n- Theo GDPR, người kiểm soát dữ liệu là thực thể xác định mục đích và phương tiện xử lý dữ liệu cá nhân. Người kiểm soát dữ liệu chịu trách nhiệm chính trong việc tuân thủ các yêu cầu của GDPR, bao gồm việc thu thập sự đồng ý, phản hồi các yêu cầu của chủ thể dữ liệu và đảm bảo việc xử lý hợp pháp. Ngược lại, người xử lý dữ liệu xử lý dữ liệu thay mặt và theo chỉ dẫn của người kiểm soát dữ liệu."
2d851a43-d0e2-4dd1-9c67-0d8618f6ee39,Data custodian,"Quản trị viên CNTT thực hiện mã hóa, kiểm soát truy cập và các quy trình sao lưu cho cơ sở dữ liệu theo yêu cầu của chủ sở hữu dữ liệu. Quản trị viên này đảm nhiệm vai trò dữ liệu nào?",* Người quản lý dữ liệu,"- Category: Program Management; Topics: Data Privacy\n\n* Data custodian: Người quản lý dữ liệu\n- Người quản lý dữ liệu chịu trách nhiệm triển khai kỹ thuật và quản lý hàng ngày các biện pháp kiểm soát an ninh dữ liệu theo quy định của chủ sở hữu dữ liệu. Điều này bao gồm triển khai mã hóa, cấu hình kiểm soát truy cập, thực hiện sao lưu và duy trì các hệ thống lưu trữ và xử lý dữ liệu. Người quản lý không quyết định chính sách mà chỉ thực thi chính sách đó."
6aa50487-f3e5-4dc1-a1a3-180d7fa7861b,Data owner,"Trong khuôn khổ quản trị dữ liệu, ai chịu trách nhiệm xác định mức độ phân loại và quyền truy cập cho một tập dữ liệu cụ thể?",* Chủ sở hữu dữ liệu,"- Category: Program Management; Topics: Data Privacy\n\n* Data owner: Chủ sở hữu dữ liệu\n- Chủ sở hữu dữ liệu là người lãnh đạo hoặc quản lý cấp cao chịu trách nhiệm cuối cùng về tập dữ liệu. Chủ sở hữu dữ liệu xác định mức độ phân loại dữ liệu, định nghĩa ai được phép truy cập và phê duyệt các yêu cầu truy cập. Người quản lý dữ liệu thực hiện các biện pháp kiểm soát kỹ thuật, người quản trị dữ liệu đảm bảo chất lượng dữ liệu, và người xử lý dữ liệu xử lý dữ liệu thay mặt cho người kiểm soát."
2238b482-d980-460b-9f54-f4221b72ec9e,Data sovereignty,Một công ty đa quốc gia lưu trữ dữ liệu khách hàng trên các máy chủ đám mây đặt tại nhiều quốc gia. Khái niệm quản trị dữ liệu nào đáp ứng yêu cầu dữ liệu phải được lưu trữ và xử lý trong phạm vi lãnh thổ của một quốc gia cụ thể?,* Chủ quyền dữ liệu,- Category: Program Management; Topics: Data Privacy\n\n* Data sovereignty: Chủ quyền dữ liệu\n- Chủ quyền dữ liệu đề cập đến nguyên tắc dữ liệu phải tuân theo luật và quy định của quốc gia nơi dữ liệu được lưu trữ hoặc xử lý. Nhiều quốc gia yêu cầu một số loại dữ liệu nhất định (đặc biệt là dữ liệu cá nhân của công dân họ) phải được lưu giữ trong lãnh thổ của mình. Các tổ chức hoạt động quốc tế phải đảm bảo các địa điểm lưu trữ và xử lý dữ liệu trên đám mây của họ tuân thủ các yêu cầu về chủ quyền dữ liệu hiện hành.
abd010d0-22b4-4461-a0c6-ee67c9877144,dd if=/dev/sda of=/forensics/image.dd bs=4096,Một điều tra viên pháp y cần tạo ảnh sao lưu ổ cứng từ một hệ thống bị nghi ngờ có liên quan đến hoạt động gián điệp doanh nghiệp. Điều tra viên sử dụng lệnh dd trên Linux. Lệnh nào sau đây tạo ra ảnh sao lưu pháp y một cách chính xác?,,- Category: Security Operations; Topics: Digital Forensics\n\n- Lệnh dd với tham số if= (tệp đầu vào) trỏ đến ổ đĩa nguồn và of= (tệp đầu ra) trỏ đến đích sao chép tạo ra bản sao pháp y từng bit một. Tham số bs=4096 thiết lập kích thước khối để sao chép hiệu quả. Tùy chọn B đảo ngược đầu vào/đầu ra và sẽ ghi đè lên ổ đĩa chứa bằng chứng. Các lệnh cp và fdisk không phù hợp cho việc sao chép pháp y.
98aaadee-73a3-4ee3-bdf0-a0d7cd564cd1,Deauthentication attack,"Kẻ tấn công gửi các khung xác thực giả mạo đến một máy khách không dây, liên tục ngắt kết nối máy khách khỏi điểm truy cập hợp pháp. Mục tiêu là buộc máy khách kết nối lại, thu thập gói tin bắt tay WPA để giải mã ngoại tuyến. Đây là loại tấn công nào?",* Tấn công hủy xác thực,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Deauthentication attack: Tấn công hủy xác thực\n- Tấn công hủy xác thực khai thác tính chất không được bảo vệ của khung quản lý 802.11 bằng cách gửi các gói hủy xác thực giả mạo đến các máy khách không dây. Điều này buộc máy khách phải ngắt kết nối và kết nối lại, cho phép kẻ tấn công thu thập quá trình bắt tay bốn bước WPA/WPA2 trong quá trình kết nối lại. Quá trình bắt tay thu thập được sau đó có thể bị giải mã khi ngoại tuyến. WPA3 và 802.11w (Khung quản lý được bảo vệ) cung cấp các biện pháp phòng vệ chống lại cuộc tấn công này."
f8a50ade-6e61-48b8-acad-e892f58eb1fa,Demilitarized Zone (DMZ),"Một công ty đặt các máy chủ web phục vụ người dùng công cộng vào một phân đoạn mạng riêng biệt giữa tường lửa bên ngoài và tường lửa bên trong, cách ly chúng khỏi mạng nội bộ của công ty. Phân đoạn mạng này được gọi là gì?",* Vùng phi quân sự,"- Category: Security Architecture; Topics: Network Architecture\n\n* Demilitarized Zone (DMZ): Vùng phi quân sự\n- Vùng phi quân sự (DMZ) là một phân đoạn mạng nằm giữa mạng bên ngoài (không đáng tin cậy) và mạng nội bộ (đáng tin cậy), thường được ngăn cách bởi hai tường lửa. Các máy chủ hướng ra bên ngoài như máy chủ web, email và DNS được đặt trong DMZ để cung cấp dịch vụ cho người dùng bên ngoài đồng thời bảo vệ mạng nội bộ. Nếu một máy chủ DMZ bị xâm nhập, kẻ tấn công vẫn không thể truy cập trực tiếp vào mạng nội bộ."
7b2b1888-08d9-4092-9637-f6c2bdf00442,Detective control,Một nhóm bảo mật triển khai máy chủ honeypot được thiết kế để trông giống như một máy chủ cơ sở dữ liệu dễ bị tấn công. Loại kiểm soát CHÍNH mà honeypot này phục vụ là gì?,* Kiểm soát thám tử,"- Category: General Concepts; Topics: Security Controls\n\n* Detective control: Kiểm soát thám tử\n- Chức năng chính của honeypot là hoạt động như một công cụ kiểm soát phát hiện. Mục đích chính của nó là phát hiện và giám sát các nỗ lực truy cập trái phép bằng cách dụ kẻ tấn công vào một hệ thống giả mạo. Mặc dù honeypot cũng có thể đóng vai trò như một công cụ kiểm soát răn đe (nếu sự tồn tại của chúng được biết đến), giá trị chính của chúng nằm ở việc phát hiện các cuộc xâm nhập và thu thập thông tin tình báo về các kỹ thuật, công cụ và hành vi của kẻ tấn công."
fa72c254-7ab3-4f75-909e-ac9dabb7226b,Deterrent physical control,Một công ty lắp đặt camera an ninh khắp tòa nhà văn phòng để ngăn chặn sự xâm nhập trái phép. Đây là loại biện pháp kiểm soát an ninh nào?,* Kiểm soát vật lý mang tính răn đe,"- Category: General Concepts; Topics: Security Control\n\n* Deterrent physical control: Kiểm soát vật lý mang tính răn đe\n- Camera an ninh được đặt ở vị trí dễ nhìn thấy đóng vai trò như một biện pháp kiểm soát vật lý mang tính răn đe, bởi mục đích chính của chúng là ngăn chặn các hoạt động xấu bằng cách cho những kẻ tấn công tiềm năng biết rằng chúng đang bị theo dõi. Mặc dù camera cũng có khả năng ghi lại sự việc (phát hiện vi phạm), nhưng việc đặt chúng ở vị trí dễ nhìn thấy chủ yếu nhằm mục đích ngăn chặn hành vi trái phép."
480ba222-f494-4db8-a8b7-b0aaf064928c,Differential backups capture changes since the last full backup; incremental backups capture changes since the last backup of any type,Sự khác biệt chính giữa sao lưu khác biệt và sao lưu gia tăng là gì?,* Sao lưu khác biệt ghi lại những thay đổi kể từ lần sao lưu đầy đủ gần nhất; sao lưu gia tăng ghi lại những thay đổi kể từ lần sao lưu bất kỳ loại nào gần nhất,"- Category: Security Operations; Topics: Incident Response\n\n* Differential backups capture changes since the last full backup; incremental backups capture changes since the last backup of any type: Sao lưu khác biệt ghi lại những thay đổi kể từ lần sao lưu đầy đủ gần nhất; sao lưu gia tăng ghi lại những thay đổi kể từ lần sao lưu bất kỳ loại nào gần nhất\n- Sao lưu khác biệt (differential backup) ghi lại tất cả các thay đổi kể từ lần sao lưu đầy đủ gần nhất, kích thước tệp sao lưu sẽ tăng lên mỗi ngày. Sao lưu gia tăng (incremental backup) chỉ ghi lại các thay đổi kể từ lần sao lưu gần nhất thuộc bất kỳ loại nào (đầy đủ hoặc gia tăng), dẫn đến các tệp sao lưu riêng lẻ nhỏ hơn. Sao lưu khác biệt tạo chậm hơn nhưng khôi phục nhanh hơn (chỉ cần bản sao lưu đầy đủ + bản sao lưu khác biệt mới nhất), trong khi sao lưu gia tăng tạo nhanh hơn nhưng có thể khôi phục chậm hơn (cần bản sao lưu đầy đủ + tất cả các bản sao lưu gia tăng)."
3c31daf6-00ff-4bf7-8aa7-cd89e87c89eb,Diffie-Hellman (DH),Hai bên cần thiết lập một khóa bí mật chung thông qua một kênh không an toàn mà không cần trao đổi bất kỳ thông tin bí mật nào trước đó. Thuật toán nào cho phép điều này?,,"- Category: Security Architecture; Topics: Cryptography\n\n- Diffie-Hellman (DH) là một thuật toán trao đổi khóa cho phép hai bên thiết lập một khóa bí mật chung qua một kênh không an toàn. Mỗi bên tạo ra một cặp khóa công khai/riêng tư và trao đổi các giá trị công khai. Thông qua các phép toán học, cả hai bên độc lập tính toán cùng một khóa bí mật chung mà không cần truyền nó đi. DH là nền tảng của các giao thức như TLS và IPSec để thiết lập các khóa mã hóa phiên."
03e88c98-5419-46d0-9edf-d309974ee191,Diffie-Hellman key exchange,Một kỹ sư bảo mật cần triển khai mã hóa cho phép hai bên thiết lập một bí mật chung qua kênh không an toàn mà không cần trao đổi khóa trước đó. Nên sử dụng giao thức mã hóa nào?,* Trao đổi khóa Diffie-Hellman,- Category: Security Architecture; Topics: Cryptography\n\n* Diffie-Hellman key exchange: Trao đổi khóa Diffie-Hellman\n- Giao thức trao đổi khóa Diffie-Hellman (DH) cho phép hai bên độc lập tạo ra một khóa bí mật chung thông qua kênh liên lạc không bảo mật. Không bên nào cần phải biết trước khóa của bên kia. Khóa bí mật chung này sau đó có thể được sử dụng để tạo ra các khóa mã hóa đối xứng nhằm đảm bảo liên lạc an toàn.
571227a7-bbf8-44a6-9591-ea1d8a4f9232,Digital signatures and non-repudiation,Một nhà phát triển ký bản phát hành phần mềm bằng khóa riêng của họ. Người dùng xác minh chữ ký bằng khóa công khai của nhà phát triển. Những khái niệm mật mã nào đang được áp dụng?,* Chữ ký số và tính không thể phủ nhận,"- Category: Security Architecture; Topics: Cryptography\n\n* Digital signatures and non-repudiation: Chữ ký số và tính không thể phủ nhận\n- Chữ ký số sử dụng mật mã bất đối xứng để đảm bảo tính xác thực, tính toàn vẹn và tính không thể phủ nhận. Nhà phát triển ký bằng khóa riêng của họ (chỉ họ sở hữu), và bất kỳ ai cũng có thể xác minh chữ ký bằng khóa công khai tương ứng. Điều này chứng minh phần mềm đã được nhà phát triển ký (xác thực), không bị sửa đổi (tính toàn vẹn), và nhà phát triển không thể phủ nhận việc đã ký phần mềm đó (tính không thể phủ nhận)."
f09ea944-d5d4-4aa1-b1b0-98f7965d020c,Directory traversal,Kẻ tấn công sử dụng URL https://example.com/files?path=../../../../etc/passwd để cố gắng đọc tệp mật khẩu của máy chủ. Đây là loại tấn công nào?,* Tấn công duyệt thư mục,- Category: Threats Vulnerabilities; Topics: Attack Type\n\n* Directory traversal: Tấn công duyệt thư mục\n- Tấn công duyệt thư mục (còn gọi là duyệt đường dẫn) là một kiểu tấn công sử dụng các chuỗi như ../ để điều hướng lên cấu trúc thư mục hệ thống tập tin và truy cập các tập tin nằm ngoài thư mục dự định. Kẻ tấn công thao túng tham số đường dẫn tập tin để duyệt từ thư mục của ứng dụng web đến tập tin /etc/passwd trên máy chủ. Việc xác thực đầu vào đúng cách và hạn chế quyền truy cập tập tin chỉ trong một thư mục gốc được xác định có thể ngăn chặn kiểu tấn công này.
48a40ec9-c0d4-4ce8-af8e-5aefcd3bf9f1,"Disabling unnecessary services, removing unused software, and closing unused ports",Một quản trị viên hệ thống đang tăng cường bảo mật cho máy chủ Windows. Hành động nào sau đây phù hợp NHẤT với nguyên tắc chức năng tối thiểu?,"* Vô hiệu hóa các dịch vụ không cần thiết, gỡ bỏ phần mềm không sử dụng và đóng các cổng không dùng đến","- Category: Security Operations; Topics: Endpoint Security\n\n* Disabling unnecessary services, removing unused software, and closing unused ports: Vô hiệu hóa các dịch vụ không cần thiết, gỡ bỏ phần mềm không sử dụng và đóng các cổng không dùng đến\n- Nguyên tắc chức năng tối thiểu quy định rằng các hệ thống chỉ nên được cấu hình để cung cấp các khả năng cần thiết cho chức năng dự định của chúng. Vô hiệu hóa các dịch vụ không cần thiết, gỡ bỏ phần mềm không sử dụng và đóng các cổng không dùng đến sẽ làm giảm bề mặt tấn công bằng cách loại bỏ các điểm xâm nhập tiềm tàng mà kẻ tấn công có thể khai thác. Đây là một thực tiễn cơ bản trong việc tăng cường bảo mật hệ thống."
6a1bdf13-47f0-45ac-bdcf-7e840308b154,Distributed Denial of Service (DDoS),"Kẻ tấn công sử dụng mạng botnet gồm 50.000 thiết bị bị xâm nhập để làm quá tải máy chủ web của một công ty, khiến trang web không thể truy cập được đối với người dùng hợp pháp. Đây là loại tấn công nào?",* Tấn công từ chối dịch vụ phân tán,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Distributed Denial of Service (DDoS): Tấn công từ chối dịch vụ phân tán\n- Tấn công từ chối dịch vụ phân tán (DDoS) sử dụng nhiều hệ thống bị xâm nhập (mạng botnet) để đồng thời làm ngập mục tiêu bằng lưu lượng truy cập, làm quá tải khả năng xử lý các yêu cầu hợp pháp. Bản chất ""phân tán"" phân biệt nó với một cuộc tấn công DoS đơn giản, bắt nguồn từ một nguồn duy nhất. Các cuộc tấn công DDoS khó giảm thiểu hơn vì lưu lượng truy cập đến từ hàng nghìn địa chỉ IP khác nhau."
5ed48101-b9d3-424c-9d5f-ec71dfd720ad,DNS poisoning,"Kẻ tấn công xâm nhập máy chủ DNS và sửa đổi bản ghi A của một trang web ngân hàng, chuyển hướng người dùng đến một máy chủ giả mạo trông giống hệt trang web thật. Đây là loại tấn công nào?",* Tấn công đầu độc DNS,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* DNS poisoning: Tấn công đầu độc DNS\n- Tấn công đầu độc DNS (còn gọi là đầu độc bộ nhớ cache DNS hoặc giả mạo DNS) liên quan đến việc làm hỏng bộ nhớ cache hoặc bản ghi của máy chủ DNS để chuyển hướng quá trình phân giải tên miền đến một địa chỉ IP độc hại. Khi người dùng nhập URL ngân hàng hợp pháp, DNS bị đầu độc sẽ phân giải nó thành máy chủ của kẻ tấn công. DNSSEC (DNS Security Extensions) là biện pháp phòng vệ chính, vì nó mã hóa chữ ký các bản ghi DNS để xác minh tính xác thực của chúng."
b6457f1a-c237-424b-9fde-14bec9f52d4f,"Documenting what worked, what failed, and recommendations for improvement","Sau một vụ vi phạm an ninh nghiêm trọng, nhóm ứng phó sự cố (IR) tiến hành cuộc họp rút kinh nghiệm. Kết quả quan trọng NHẤT của cuộc họp này là gì?","* Ghi chép lại những gì đã hiệu quả, những gì đã thất bại và các đề xuất để cải thiện","- Category: Security Operations; Topics: Incident Response\n\n* Documenting what worked, what failed, and recommendations for improvement: Ghi chép lại những gì đã hiệu quả, những gì đã thất bại và các đề xuất để cải thiện\n- Cuộc họp rút kinh nghiệm (hoặc sau sự cố) nên tập trung vào việc ghi lại những gì đã hoạt động tốt, những gì đã thất bại và các khuyến nghị khả thi để cải thiện quy trình ứng phó sự cố. Cách tiếp cận không đổ lỗi này khuyến khích việc báo cáo trung thực và dẫn đến những cải tiến cụ thể đối với các chính sách, thủ tục và biện pháp kiểm soát kỹ thuật, từ đó củng cố tư thế an ninh tổng thể của tổ chức."
c1986f3c-8432-4c1b-8766-9a046c51a52a,Endpoint Detection and Response (EDR),"Giải pháp bảo mật điểm cuối nào cung cấp khả năng giám sát thời gian thực, phân tích hành vi và phản hồi tự động vượt trội hơn so với phần mềm diệt virus truyền thống?",* Phát hiện và phản hồi mở rộng,"- Category: Security Operations; Topics: Endpoint Security\n\n* Extended Detection and Response (XDR): Phát hiện và phản hồi mở rộng\n- Các giải pháp Phát hiện và Phản hồi Điểm cuối (EDR) cung cấp khả năng giám sát liên tục các hoạt động của điểm cuối, phân tích hành vi để phát hiện các mẫu đáng ngờ và khả năng phản hồi tự động như cách ly các điểm cuối bị nhiễm. EDR vượt trội hơn các phần mềm chống virus dựa trên chữ ký truyền thống bằng cách sử dụng phân tích hành vi và học máy để phát hiện các mối đe dọa nâng cao mà các phương pháp phát hiện truyền thống không thể phát hiện được."
197f48cc-f8ae-42b1-94a3-3a1306a8534f,Eradication,"Sau khi khống chế được sự bùng phát của phần mềm độc hại, nhóm ứng phó sự cố cần loại bỏ mọi dấu vết của phần mềm độc hại khỏi các hệ thống bị ảnh hưởng. Điều này mô tả giai đoạn ứng phó sự cố nào?",* Diệt trừ,"- Category: Security Operations; Topics: Incident Response\n\n* Eradication: Diệt trừ\n- Diệt trừ là giai đoạn loại bỏ nguyên nhân gốc rễ của sự cố khỏi môi trường. Điều này bao gồm việc gỡ bỏ phần mềm độc hại, vá các lỗ hổng bị khai thác, vô hiệu hóa các tài khoản bị xâm phạm và đảm bảo tất cả các điểm xâm nhập của kẻ tấn công đã bị loại bỏ. Diệt trừ triệt để là điều cần thiết trước khi chuyển sang giai đoạn phục hồi để ngăn ngừa tái nhiễm."
7be252d0-20a0-4f79-b8b1-8d4076ae1d69,"Every person who handled the evidence, when, and what actions they took",Một điều tra viên pháp y kỹ thuật số đang lập hồ sơ chuỗi bằng chứng cho một chiếc máy tính xách tay bị thu giữ. Thông tin nào là QUAN TRỌNG NHẤT cần ghi lại?,"* Mỗi người đã xử lý bằng chứng, thời điểm và hành động của họ","- Category: Security Operations; Topics: Digital Forensics\n\n* Every person who handled the evidence, when, and what actions they took: Mỗi người đã xử lý bằng chứng, thời điểm và hành động của họ\n- Biên bản chứng cứ ghi chép lại mọi người từng nắm giữ chứng cứ, ngày giờ mỗi lần chuyển giao và các hành động đã được thực hiện. Điều này tạo ra một hồ sơ liên tục từ khi thu thập đến khi trình bày trước tòa, chứng minh rằng chứng cứ đã được xử lý đúng cách và không bị giả mạo. Một biên bản chứng cứ bị gián đoạn có thể khiến chứng cứ không được chấp nhận trong các thủ tục pháp lý."
74b3d8d8-e170-4ed2-a2e1-127a5d8726bc,Evidence preservation and chain of custody,"Một tổ chức có chính sách yêu cầu bằng chứng kỹ thuật số phải được lưu trữ trong hộp chống giả mạo, đặt trong phòng khóa kín và hạn chế người ra vào. Yêu cầu này thuộc khái niệm pháp y nào?",* Bảo quản chứng cứ và chuỗi bằng chứng,"- Category: Security Operations; Topics: Digital Forensic\n\n* Evidence preservation and chain of custody: Bảo quản chứng cứ và chuỗi bằng chứng\n- Các thủ tục bảo quản chứng cứ và chuỗi bằng chứng yêu cầu chứng cứ kỹ thuật số phải được bảo mật vật lý để ngăn chặn việc giả mạo. Các hộp đựng có niêm phong chống giả mạo cho thấy liệu ai đó đã cố gắng truy cập vào chứng cứ hay chưa, và các phòng khóa có hạn chế quyền truy cập sẽ giới hạn người có thể tương tác vật lý với chứng cứ. Những biện pháp kiểm soát này rất cần thiết để duy trì tính toàn vẹn và khả năng được chấp nhận của chứng cứ."
05c08d47-b2d2-4afe-8cab-5edc438eec1a,Evil twin attack,"Kẻ tấn công thiết lập một điểm truy cập không dây giả mạo với cùng tên mạng (SSID) với mạng Wi-Fi hợp pháp của một quán cà phê. Khi khách hàng kết nối, kẻ tấn công thu thập dữ liệu của họ. Đây là loại tấn công không dây nào?","* Tấn công ""bản sao độc ác""","- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Evil twin attack: Tấn công ""bản sao độc ác""\n- Tấn công ""bản sao độc ác"" liên quan đến việc tạo ra một điểm truy cập không dây giả mạo, bắt chước mạng hợp pháp bằng cách sử dụng cùng tên mạng (SSID) (và đôi khi cả địa chỉ MAC). Người dùng không nghi ngờ sẽ kết nối với điểm truy cập giả mạo, cho phép kẻ tấn công chặn tất cả lưu lượng truy cập. Điều này đặc biệt hiệu quả ở những nơi công cộng như quán cà phê và sân bay. Sử dụng VPN, xác minh tính xác thực của mạng và tránh thực hiện các hoạt động nhạy cảm trên Wi-Fi công cộng giúp giảm thiểu mối đe dọa này."
d8e1a104-5d85-4186-929a-174d6de2628b,Extended Detection and Response (XDR),"Một tổ chức cần một giải pháp bảo mật cung cấp khả năng hiển thị thống nhất trên các thiết bị đầu cuối, mạng và khối lượng công việc đám mây với khả năng phát hiện mối đe dọa tương quan. Giải pháp nào đáp ứng TỐT NHẤT yêu cầu này?",* Phát hiện và phản hồi mở rộng,"- Category: Security Operations; Topics: Endpoint Security\n\n* Extended Detection and Response (XDR): Phát hiện và phản hồi mở rộng\n- Giải pháp Phát hiện và Phản hồi Mở rộng (XDR) mở rộng khả năng của EDR bằng cách tích hợp dữ liệu từ nhiều lớp bảo mật, bao gồm các thiết bị đầu cuối, mạng, email và khối lượng công việc trên đám mây. XDR cung cấp khả năng hiển thị thống nhất và phát hiện mối đe dọa tương quan trên toàn bộ môi trường, giảm thời gian phát hiện và phản hồi các cuộc tấn công đa hướng tinh vi."
